3	proton	-0.000356677	-0.000219098	1	257420
3	pi-	-0.00389092	-0.00901593	0.999952	70625
3	pi+	-0.0134063	0.0107621	0.999852	27252.6
3	pi-	-0.00590029	0.00745678	0.999955	81019.6
3	pi+	0.00964192	0.00305605	0.999949	40370.4
3	alpha	0.266414	-0.613804	-0.743147	3804.99
3	neutron	0.739462	0.323895	0.590159	947.572
3	proton	0.72308	0.515863	0.459391	989.625
3	proton	-0.906818	0.267414	-0.32584	995.502
3	deuteron	0.32899	-0.0722298	0.941567	1924.49
3	proton	0.0941578	0.591132	0.80106	1001.42
3	deuteron	0.653008	0.723102	-0.225178	1913.48
3	proton	-0.752556	0.100913	0.65075	1277.09
4	kaon-	-9.05125e-05	0.000316947	1	1.30584e+06
4	anti_lambda	6.72055e-05	-0.000120428	1	3.10025e+06
4	pi-	-0.000555303	-0.00169429	0.999998	132130
4	pi0	-0.0199935	-0.000302858	0.9998	9030.68
4	pi-	0.00337824	0.00699847	0.99997	57717.7
4	pi0	0.00011854	0.0266944	0.999644	14785.7
4	neutron	0.428797	-0.838666	0.335815	1209.82
4	neutron	0.26876	-0.456624	0.848094	1285.65
4	pi+	0.370417	-0.268183	0.889308	740.305
4	proton	-0.904879	0.398293	-0.15019	1077.88
4	pi+	-0.000156354	0.00109503	0.999999	182218
4	neutron	0.000389747	0.000456783	1	1.49275e+06
4	pi-	-0.00177168	-0.00500546	0.999986	32366.5
4	pi+	-0.00142987	0.000159399	0.999999	438536
4	pi+	-0.00580488	0.00095414	0.999983	34346.8
4	proton	0.00188326	0.00454259	0.999988	117946
4	pi+	0.0197497	-0.0307742	0.999331	18482.4
4	anti_neutron	-0.0214598	-0.0303866	0.999308	23190.2
4	pi-	0.0464734	-0.0163565	0.998786	6307.87
4	pi+	-0.0133261	0.0531973	0.998495	5715.9
4	pi-	-0.0760979	-0.00880037	0.997062	5818.49
4	pi+	0.0626541	-0.00634227	0.998015	5735.84
4	pi0	-0.0355581	-0.0120675	0.999295	4418.31
4	neutron	-0.0548943	0.0396448	0.997705	4610.54
4	pi0	-0.0807832	0.125672	0.988777	3012.17
4	gamma	0.058242	-0.0752049	0.995466	3214.59
4	proton	-0.699062	0.254285	0.66832	946.663
4	proton	0.29481	-0.954089	0.0529232	942.819
4	triton	-0.585426	0.185946	-0.789114	2827.93
4	neutron	-0.703617	-0.665018	0.25035	953.03
4	alpha	0.680161	-0.30602	0.666133	3760.76
4	neutron	-0.0280247	0.586241	0.809652	948.379
4	deuteron	-0.0698198	0.0712548	0.995012	1884.96
4	alpha	0.843919	0.438084	-0.30965	3736.82
5	anti_proton	3.72323e-05	0.000109854	1	1.33478e+06
5	eta_prime	-0.00447669	0.00973368	0.999943	110772
5	eta	-0.017225	-0.00411244	0.999843	49666.2
5	pi-	0.00859113	0.00762377	0.999934	64776.3
5	pi0	-0.00511687	-0.0027349	0.999983	7622.95
5	pi+	-0.0361368	-0.140243	0.989457	284.188
5	pi-	-0.0261547	0.143239	0.989342	2143.55
5	kaon+	0.229722	-0.112242	0.966762	3268.09
5	pi0	0.102647	0.0170876	0.994571	4764.88
5	pi0	-0.0472105	0.172518	0.983874	965.227
5	neutron	-0.752023	-0.615204	0.236614	946.252
5	pi-	-0.000162538	9.61269e-05	1	1.31803e+06
5	proton	-3.89645e-05	-6.00086e-05	1	3.60433e+06
5	pi+	0.00208906	-0.00855148	0.999961	24133.1
5	proton	0.00227594	-0.00213331	0.999995	438468
5	pi-	0.00247284	-0.0302239	0.99954	11207.6
5	pi+	-0.0471038	-0.0154188	0.998771	4539.75
5	pi-	-0.0161657	-0.0615515	0.997973	2069.61
5	pi+	-0.0186152	0.313213	0.9495	1554.08
5	pi0	-0.312423	-0.61186	0.726649	525.974
5	pi+	0.0230534	0.0869625	0.995945	1743.64
5	pi0	-0.263538	0.10416	0.959009	751.293
5	lambda	-0.262641	-0.158162	0.951843	1850.52
5	pi0	0.00847136	0.0626132	0.998002	6358.74
5	pi-	-0.020586	-0.0626989	0.99782	6310.97
5	deuteron	-0.995425	-0.0425661	-0.0855391	1894.74
5	neutron	-0.63537	0.613781	0.468591	946.447
5	proton	-0.14316	-0.760572	0.633273	939.456
5	He3	0.89061	-0.255451	0.376244	2820.82
5	He3	0.426236	-0.889494	0.16469	2824.75
5	proton	0.472255	0.665788	-0.577669	940.798
5	deuteron	0.942531	0.169477	0.287945	1875.8
5	neutron	0.0659725	0.996085	-0.0588433	940.494
5	alpha	0.0029244	0.867424	0.497561	3737.59
6	eta	-0.000328621	5.93054e-05	1	533553
6	pi-	-0.00357529	0.000383277	0.999994	62179.8
6	pi0	0.012242	0.0150008	0.999813	6691.79
6	pi0	0.0105427	-0.00841503	0.999909	10682.5
6	pi-	-0.000143852	0.000324572	1	2.34813e+06
6	pi+	-0.000110842	-0.000448434	1	520651
6	pi0	8.18757e-05	-8.51764e-05	1	1.30004e+06
6	pi+	-0.000116935	-7.31391e-05	1	1.24224e+06
6	pi+	-4.49705e-06	0.00103895	0.999999	203470
6	neutron	3.5348e-05	-0.000150458	1	409545
6	pi-	-4.68438e-05	-0.00466498	0.999989	94350.7
6	pi+	0.0012042	0.00336729	0.999994	89511.2
6	pi-	-0.106173	0.93451	-0.339732	345.739
6	pi+	0.543468	-0.415092	0.729617	882.417
6	pi-	0.0273724	-0.168573	0.985309	618.095
6	proton	-0.0277746	-0.163045	0.986228	5467.37
6	pi0	0.00142791	0.00397829	0.999991	50793
6	pi+	0.0229198	0.0186876	0.999563	17619.7
6	pi0	-0.00546093	-0.00222968	0.999983	75057.7
6	pi-	0.00747662	0.00685893	0.999949	30196.5
6	alpha	-0.0498543	-0.921746	0.384576	3737.23
6	proton	-0.812301	0.549402	-0.195767	951.655
6	alpha	-0.982028	-0.144007	0.121996	3729.57
6	gamma	-0.979194	-0.0892595	0.182241	0.404501
6	gamma	2.48554e-05	0.973339	0.229372	1.04708
6	B10[718.380]	0.595232	0.784541	-0.173766	9330.63
7	neutron	-0.000109863	0.00017098	1	6.13653e+06
7	anti_sigma-	8.33645e-05	0.000498898	1	180961
7	lambda	-0.0047479	0.0038662	0.999981	72885.7
7	pi-	-0.0690186	-0.16614	0.983684	1729.68
7	kaon0S	-0.151569	0.318215	0.935824	2311.15
7	kaon+	0.862812	-0.448024	0.234157	670.906
7	anti_neutron	0.0151633	0.013429	0.999795	25831.8
7	proton	-0.0226589	0.0624139	0.997793	10608.3
7	proton	0.00057035	0.00286274	0.999996	50296.4
7	pi+	0.00346364	-0.00152885	0.999993	19468.5
7	neutron	-0.284582	-0.619036	0.731988	1584.79
7	pi0	0.0980486	-0.187144	0.977427	799.361
7	neutron	0.00501598	-0.22862	0.973503	1281.91
7	pi-	-0.57709	-0.151414	0.802521	424.043
7	proton	-0.156771	-0.840394	0.518807	976.705
7	pi-	0.212846	-0.213114	0.953561	979.32
7	pi+	0.0159518	0.329369	0.944067	1135.7
7	pi-	0.0461981	-0.426869	0.903132	982.337
7	proton	0.336175	-0.3156	0.887346	1720.28
7	pi-	0.00583968	0.00235947	0.99998	31217.5
7	anti_proton	-0.00344281	-4.40211e-05	0.999994	43791.1
7	pi-	-0.0187853	0.0101885	0.999772	11234.6
7	pi0	0.00953164	-0.00864739	0.999917	22229.6
7	pi+	-0.0173137	0.00206444	0.999848	4946.16
7	pi-	0.00114477	-0.000984846	0.999999	191529
7	pi0	0.000987016	-0.00473196	0.999988	92468.3
7	pi+	0.00179032	-0.00058252	0.999998	94396.4
7	pi0	0.278911	-0.942223	0.185537	196.092
7	pi+	0.120525	-0.334297	0.93473	786.397
7	proton	0.292178	0.0620058	0.954352	1000.59
7	alpha	0.526993	0.724857	0.443691	3767.94
7	neutron	-0.467801	0.443499	0.764507	968.592
7	proton	-0.533471	-0.0606461	0.843641	1030.2
7	proton	0.21177	0.88004	-0.425068	959.093
7	proton	-0.656229	-0.562595	-0.502843	944.089
7	proton	-0.861923	-0.372319	0.344192	960.787
7	neutron	-0.812408	-0.577899	-0.077626	970.47
7	neutron	0.96977	-0.240453	0.0415833	1080.32
7	H4	-0.265832	0.418662	-0.868364	3769.66
8	xi-	-0.0015433	-0.000127719	0.999999	830839
8	pi+	0.0232314	-0.0225555	0.999476	3630
8	pi-	-0.0146744	-0.0897252	0.995858	4131.49
8	kaon0S	-0.00273864	-0.0370288	0.99931	4480.08
8	pi0	0.000853731	0.0237277	0.999718	9337.76
8	pi-	0.525978	-0.399497	0.750832	554.617
8	pi-	-0.157498	0.105454	0.981873	2949.91
8	pi0	-0.0346426	-0.00255508	0.999396	13902.6
8	pi0	-0.00721067	0.00752339	0.999946	65486.3
8	pi+	0.000256387	4.43407e-05	1	330719
8	proton	-0.000238163	-0.00038926	1	2.03554e+06
8	pi0	-9.00305e-05	8.06678e-05	1	870011
8	anti_lambda	0.000177751	0.000185319	1	2.26209e+06
8	pi-	0.0168181	-0.00488473	0.999847	36069.5
8	kaon+	0.0151461	0.00783019	0.999855	57322.6
8	pi+	0.0733673	0.0172675	0.997155	7747.37
8	kaon-	0.0105369	0.0198814	0.999747	7711.59
8	pi-	-0.266946	-0.129227	0.955008	1319.65
8	pi+	-0.159607	0.121418	0.979685	2676.35
8	pi0	0.0255282	0.290069	0.956665	2179.93
8	pi+	0.215466	-0.0703648	0.973973	149.99
8	pi0	-0.056042	-0.191042	0.979981	442.852
8	pi+	-0.0367867	0.00198738	0.999321	7826.75
8	pi0	-0.0381505	-0.0245208	0.998971	1688.98
8	proton	0.0101387	0.00557435	0.999933	31159.3
8	pi-	0.0177019	-0.0112347	0.99978	86540.8
8	pi+	-0.00122898	-0.0235855	0.999721	13205.2
8	pi0	-0.00193644	-0.000647005	0.999998	249055
8	pi-	0.00208646	0.00327862	0.999992	62774.9
8	proton	-0.720181	-0.03238	-0.69303	972.34
8	Li6	0.729712	0.449124	0.515566	5616.48
8	alpha	-0.816902	0.475367	-0.326645	3731.81
8	Be8	-0.0540941	-0.938165	-0.341936	7457.76
9	pi-	-0.000246825	0.000128389	1	249384
9	eta	-0.00495074	-6.52629e-05	0.999988	198173
9	pi-	-0.0139634	-0.0164792	0.999767	10754.4
9	pi0	-0.00285688	0.00266827	0.999992	89481.1
9	pi0	-0.0224816	0.0108172	0.999689	21346.5
9	pi0	0.18479	0.0644969	0.980659	1060.83
9	pi+	0.0579909	-0.0650389	0.996196	1843.33
